Time_s,Target_X_m,Target_Y_m,Current_X_m,Current_Y_m,Error_X_m,Error_Y_m,Error_Dist_m,PID_Out_X,PID_Out_Y,Normal_X,Normal_Y,Normal_Z,Tilt_Angle_deg,Centered
25.4564,0.0000,0.0000,-0.0100,0.0204,0.0100,-0.0204,0.0227,-0.0122,-0.0274,-0.0122,-0.0274,0.9995,1.72,0
25.4865,0.0000,0.0000,-0.0099,0.0215,0.0099,-0.0215,0.0237,-0.0045,-0.0359,-0.0045,-0.0359,0.9993,2.07,0
25.5215,0.0000,0.0000,-0.0099,0.0222,0.0099,-0.0222,0.0243,-0.0033,-0.0285,-0.0033,-0.0285,0.9996,1.65,0
25.5487,0.0000,0.0000,-0.0103,0.0229,0.0103,-0.0229,0.0251,0.0024,-0.0315,0.0024,-0.0315,0.9995,1.81,0
25.5830,0.0000,0.0000,-0.0106,0.0230,0.0106,-0.0230,0.0253,0.0005,-0.0230,0.0005,-0.0229,0.9997,1.32,0
25.6124,0.0000,0.0000,-0.0115,0.0226,0.0115,-0.0226,0.0254,0.0092,-0.0162,0.0092,-0.0162,0.9998,1.07,0
25.6445,0.0000,0.0000,-0.0114,0.0221,0.0114,-0.0221,0.0248,-0.0050,-0.0146,-0.0050,-0.0146,0.9999,0.88,0
25.6768,0.0000,0.0000,-0.0129,0.0197,0.0129,-0.0197,0.0235,0.0170,0.0095,0.0170,0.0095,0.9998,1.11,0
25.7270,0.0000,0.0000,-0.0133,0.0200,0.0133,-0.0200,0.0240,0.0012,-0.0229,0.0012,-0.0229,0.9997,1.32,0
25.7553,0.0000,0.0000,-0.0139,0.0173,0.0139,-0.0173,0.0222,0.0076,0.0223,0.0076,0.0223,0.9997,1.35,0
25.7857,0.0000,0.0000,-0.0138,0.0149,0.0138,-0.0149,0.0203,-0.0024,0.0118,-0.0024,0.0118,0.9999,0.69,0
25.8183,0.0000,0.0000,-0.0153,0.0132,0.0153,-0.0132,0.0202,0.0176,0.0041,0.0176,0.0041,0.9998,1.04,0
25.8492,0.0000,0.0000,-0.0152,0.0122,0.0152,-0.0122,0.0195,-0.0020,-0.0036,-0.0020,-0.0036,1.0000,0.24,0
25.8843,0.0000,0.0000,-0.0158,0.0109,0.0158,-0.0109,0.0192,0.0070,-0.0017,0.0070,-0.0017,1.0000,0.41,0
25.9167,0.0000,0.0000,-0.0162,0.0078,0.0162,-0.0078,0.0179,0.0041,0.0246,0.0041,0.0246,0.9997,1.43,0
25.9500,0.0000,0.0000,-0.0167,0.0059,0.0167,-0.0059,0.0177,0.0073,0.0110,0.0073,0.0110,0.9999,0.76,0
25.9818,0.0000,0.0000,-0.0167,0.0051,0.0167,-0.0051,0.0175,-0.0001,-0.0044,-0.0001,-0.0044,1.0000,0.25,0
26.0150,0.0000,0.0000,-0.0167,0.0046,0.0167,-0.0046,0.0173,-0.0000,-0.0060,-0.0000,-0.0060,1.0000,0.35,0
26.0449,0.0000,0.0000,-0.0172,0.0037,0.0172,-0.0037,0.0175,0.0069,-0.0007,0.0069,-0.0007,1.0000,0.39,0
26.0789,0.0000,0.0000,-0.0170,0.0029,0.0170,-0.0029,0.0172,-0.0014,-0.0029,-0.0014,-0.0029,1.0000,0.18,0
26.1249,0.0000,0.0000,-0.0165,0.0009,0.0165,-0.0009,0.0165,-0.0044,0.0067,-0.0044,0.0067,1.0000,0.46,0
26.1603,0.0000,0.0000,-0.0161,-0.0000,0.0161,0.0000,0.0161,-0.0038,-0.0003,-0.0038,-0.0003,1.0000,0.22,0
26.1923,0.0000,0.0000,-0.0159,-0.0012,0.0159,0.0012,0.0159,-0.0026,0.0044,-0.0026,0.0044,1.0000,0.29,0
26.2239,0.0000,0.0000,-0.0161,-0.0017,0.0161,0.0017,0.0162,0.0026,-0.0022,0.0026,-0.0022,1.0000,0.19,0
26.2527,0.0000,0.0000,-0.0154,-0.0034,0.0154,0.0034,0.0158,-0.0091,0.0140,-0.0091,0.0140,0.9999,0.96,0
26.2881,0.0000,0.0000,-0.0167,-0.0028,0.0167,0.0028,0.0170,0.0152,-0.0152,0.0152,-0.0152,0.9998,1.23,0
26.3191,0.0000,0.0000,-0.0151,-0.0033,0.0151,0.0033,0.0155,-0.0213,-0.0024,-0.0213,-0.0024,0.9998,1.23,0
26.3509,0.0000,0.0000,-0.0149,-0.0033,0.0149,0.0033,0.0152,-0.0029,-0.0094,-0.0029,-0.0094,1.0000,0.56,0
26.3839,0.0000,0.0000,-0.0145,-0.0032,0.0145,0.0032,0.0148,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.4123,0.0000,0.0000,-0.0134,-0.0033,0.0134,0.0033,0.0138,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.4478,0.0000,0.0000,-0.0128,-0.0031,0.0128,0.0031,0.0132,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.4807,0.0000,0.0000,-0.0121,-0.0033,0.0121,0.0033,0.0126,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.5282,0.0000,0.0000,-0.0111,-0.0032,0.0111,0.0032,0.0116,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.5597,0.0000,0.0000,-0.0105,-0.0028,0.0105,0.0028,0.0108,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.5889,0.0000,0.0000,-0.0095,-0.0014,0.0095,0.0014,0.0096,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.6232,0.0000,0.0000,-0.0093,-0.0026,0.0093,0.0026,0.0097,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.6541,0.0000,0.0000,-0.0077,-0.0008,0.0077,0.0008,0.0078,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.6832,0.0000,0.0000,-0.0067,0.0005,0.0067,-0.0005,0.0067,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.7168,0.0000,0.0000,-0.0064,0.0010,0.0064,-0.0010,0.0064,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.7511,0.0000,0.0000,-0.0054,0.0028,0.0054,-0.0028,0.0061,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.7808,0.0000,0.0000,-0.0038,0.0055,0.0038,-0.0055,0.0067,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.8118,0.0000,0.0000,-0.0030,0.0067,0.0030,-0.0067,0.0073,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.8423,0.0000,0.0000,-0.0018,0.0089,0.0018,-0.0089,0.0091,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.8756,0.0000,0.0000,-0.0006,0.0102,0.0006,-0.0102,0.0102,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.9225,0.0000,0.0000,0.0002,0.0126,-0.0002,-0.0126,0.0126,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.9568,0.0000,0.0000,0.0012,0.0139,-0.0012,-0.0139,0.0139,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
26.9849,0.0000,0.0000,0.0027,0.0160,-0.0027,-0.0160,0.0163,-0.2597,-0.2942,-0.0577,-0.0654,0.9962,5.00,0
27.0188,0.0000,0.0000,0.0048,0.0192,-0.0048,-0.0192,0.0198,-0.0354,-0.0575,-0.0354,-0.0575,0.9977,3.87,0
27.0534,0.0000,0.0000,0.0067,0.0221,-0.0067,-0.0221,0.0231,-0.0322,-0.0554,-0.0322,-0.0554,0.9979,3.67,0
27.0873,0.0000,0.0000,0.0091,0.0244,-0.0091,-0.0244,0.0261,-0.0406,-0.0502,-0.0405,-0.0502,0.9979,3.70,0
27.1128,0.0000,0.0000,0.0107,0.0272,-0.0107,-0.0272,0.0293,-0.0388,-0.0686,-0.0388,-0.0685,0.9969,4.52,0
27.1484,0.0000,0.0000,0.0121,0.0289,-0.0121,-0.0289,0.0313,-0.0299,-0.0434,-0.0299,-0.0434,0.9986,3.02,0
27.1785,0.0000,0.0000,0.0135,0.0298,-0.0135,-0.0298,0.0328,-0.0331,-0.0387,-0.0331,-0.0387,0.9987,2.92,0
27.2141,0.0000,0.0000,0.0153,0.0304,-0.0153,-0.0304,0.0340,-0.0358,-0.0325,-0.0358,-0.0325,0.9988,2.77,0
27.2484,0.0000,0.0000,0.0166,0.0310,-0.0166,-0.0310,0.0352,-0.0306,-0.0340,-0.0306,-0.0340,0.9990,2.62,0
27.2786,0.0000,0.0000,0.0171,0.0313,-0.0171,-0.0313,0.0357,-0.0239,-0.0310,-0.0239,-0.0310,0.9992,2.24,0
27.3290,0.0000,0.0000,0.0174,0.0315,-0.0174,-0.0315,0.0360,-0.0189,-0.0282,-0.0189,-0.0282,0.9994,1.95,0
27.3607,0.0000,0.0000,0.0176,0.0311,-0.0176,-0.0311,0.0357,-0.0195,-0.0219,-0.0195,-0.0219,0.9996,1.68,0
27.3927,0.0000,0.0000,0.0176,0.0296,-0.0176,-0.0296,0.0345,-0.0176,-0.0080,-0.0176,-0.0080,0.9998,1.10,0
27.4242,0.0000,0.0000,0.0176,0.0285,-0.0176,-0.0285,0.0335,-0.0168,-0.0106,-0.0168,-0.0106,0.9998,1.14,0
27.4547,0.0000,0.0000,0.0175,0.0270,-0.0175,-0.0270,0.0322,-0.0158,-0.0043,-0.0158,-0.0043,0.9999,0.94,0
27.4876,0.0000,0.0000,0.0170,0.0249,-0.0170,-0.0249,0.0302,-0.0105,-0.0006,-0.0105,-0.0006,0.9999,0.60,0
27.5201,0.0000,0.0000,0.0166,0.0204,-0.0166,-0.0204,0.0263,-0.0113,0.0336,-0.0113,0.0336,0.9994,2.03,0
27.5473,0.0000,0.0000,0.0161,0.0188,-0.0161,-0.0188,0.0247,-0.0089,0.0035,-0.0089,0.0035,1.0000,0.55,0
27.5839,0.0000,0.0000,0.0147,0.0161,-0.0147,-0.0161,0.0218,-0.0011,0.0096,-0.0011,0.0096,1.0000,0.55,0
27.6167,0.0000,0.0000,0.0130,0.0134,-0.0130,-0.0134,0.0187,0.0059,0.0136,0.0059,0.0136,0.9999,0.85,0
27.6455,0.0000,0.0000,0.0109,0.0115,-0.0109,-0.0115,0.0159,0.0160,0.0089,0.0160,0.0089,0.9998,1.05,0
27.6788,0.0000,0.0000,0.0088,0.0087,-0.0088,-0.0087,0.0124,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.7246,0.0000,0.0000,0.0074,0.0055,-0.0074,-0.0055,0.0092,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.7562,0.0000,0.0000,0.0052,0.0038,-0.0052,-0.0038,0.0065,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.7858,0.0000,0.0000,0.0031,0.0006,-0.0031,-0.0006,0.0032,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.8172,0.0000,0.0000,0.0004,-0.0010,-0.0004,0.0010,0.0011,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.8519,0.0000,0.0000,-0.0015,-0.0032,0.0015,0.0032,0.0035,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.8901,0.0000,0.0000,-0.0040,-0.0042,0.0040,0.0042,0.0058,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.9201,0.0000,0.0000,-0.0073,-0.0049,0.0073,0.0049,0.0088,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.9510,0.0000,0.0000,-0.0091,-0.0061,0.0091,0.0061,0.0110,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
27.9847,0.0000,0.0000,-0.0111,-0.0069,0.0111,0.0069,0.0131,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
28.0169,0.0000,0.0000,-0.0141,-0.0076,0.0141,0.0076,0.0160,0.3100,0.2296,0.0701,0.0519,0.9962,5.00,0
28.0482,0.0000,0.0000,-0.0179,-0.0088,0.0179,0.0088,0.0200,0.0492,0.0092,0.0492,0.0092,0.9987,2.87,0
28.0795,0.0000,0.0000,-0.0205,-0.0099,0.0205,0.0099,0.0228,0.0350,0.0062,0.0350,0.0062,0.9994,2.04,0
28.1285,0.0000,0.0000,-0.0226,-0.0104,0.0226,0.0104,0.0249,0.0200,-0.0017,0.0200,-0.0017,0.9998,1.15,0
28.1590,0.0000,0.0000,-0.0252,-0.0111,0.0252,0.0111,0.0276,0.0389,0.0029,0.0389,0.0029,0.9992,2.23,0
28.1925,0.0000,0.0000,-0.0264,-0.0109,0.0264,0.0109,0.0286,0.0203,-0.0095,0.0203,-0.0095,0.9997,1.28,0
28.2240,0.0000,0.0000,-0.0282,-0.0108,0.0282,0.0108,0.0302,0.0273,-0.0073,0.0273,-0.0073,0.9996,1.62,0
28.2562,0.0000,0.0000,-0.0297,-0.0107,0.0297,0.0107,0.0316,0.0256,-0.0073,0.0256,-0.0073,0.9996,1.52,0
28.2866,0.0000,0.0000,-0.0319,-0.0109,0.0319,0.0109,0.0337,0.0373,-0.0035,0.0373,-0.0035,0.9993,2.15,0
28.3170,0.0000,0.0000,-0.0333,-0.0104,0.0333,0.0104,0.0348,0.0265,-0.0133,0.0265,-0.0133,0.9996,1.70,0
28.3531,0.0000,0.0000,-0.0344,-0.0106,0.0344,0.0106,0.0360,0.0221,-0.0031,0.0221,-0.0031,0.9998,1.28,0
28.3837,0.0000,0.0000,-0.0356,-0.0102,0.0356,0.0102,0.0370,0.0254,-0.0116,0.0254,-0.0116,0.9996,1.60,0
28.4163,0.0000,0.0000,-0.0359,-0.0096,0.0359,0.0096,0.0372,0.0144,-0.0143,0.0144,-0.0143,0.9998,1.16,0
28.4482,0.0000,0.0000,-0.0352,-0.0095,0.0352,0.0095,0.0364,0.0008,-0.0085,0.0008,-0.0085,1.0000,0.49,0
28.4755,0.0000,0.0000,-0.0351,-0.0085,0.0351,0.0085,0.0361,0.0088,-0.0219,0.0088,-0.0219,0.9997,1.36,0
28.5282,0.0000,0.0000,-0.0345,-0.0071,0.0345,0.0071,0.0353,0.0060,-0.0184,0.0060,-0.0184,0.9998,1.11,0
28.5587,0.0000,0.0000,-0.0341,-0.0072,0.0341,0.0072,0.0349,0.0041,-0.0055,0.0041,-0.0055,1.0000,0.39,0
28.5916,0.0000,0.0000,-0.0328,-0.0065,0.0328,0.0065,0.0334,-0.0065,-0.0168,-0.0065,-0.0168,0.9998,1.03,0
28.6208,0.0000,0.0000,-0.0315,-0.0052,0.0315,0.0052,0.0319,-0.0102,-0.0275,-0.0102,-0.0275,0.9996,1.68,0
28.6529,0.0000,0.0000,-0.0300,-0.0051,0.0300,0.0051,0.0304,-0.0094,-0.0104,-0.0094,-0.0104,0.9999,0.80,0
28.6857,0.0000,0.0000,-0.0284,-0.0037,0.0284,0.0037,0.0287,-0.0117,-0.0256,-0.0117,-0.0256,0.9996,1.61,0
28.7178,0.0000,0.0000,-0.0261,-0.0019,0.0261,0.0019,0.0262,-0.0225,-0.0334,-0.0225,-0.0334,0.9992,2.31,0
28.7506,0.0000,0.0000,-0.0240,-0.0018,0.0240,0.0018,0.0240,-0.0225,-0.0116,-0.0225,-0.0116,0.9997,1.45,0
28.7794,0.0000,0.0000,-0.0214,0.0010,0.0214,-0.0010,0.0214,-0.0295,-0.0488,-0.0295,-0.0488,0.9984,3.27,0
28.8101,0.0000,0.0000,-0.0196,0.0022,0.0196,-0.0022,0.0197,-0.0206,-0.0272,-0.0206,-0.0272,0.9994,1.96,0
28.8442,0.0000,0.0000,-0.0160,0.0029,0.0160,-0.0029,0.0163,-0.0403,-0.0206,-0.0403,-0.0206,0.9990,2.59,0
28.8733,0.0000,0.0000,-0.0151,0.0025,0.0151,-0.0025,0.0153,-0.0113,-0.0079,-0.0113,-0.0079,0.9999,0.79,0
28.9249,0.0000,0.0000,-0.0135,0.0030,0.0135,-0.0030,0.0138,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
28.9571,0.0000,0.0000,-0.0127,0.0026,0.0127,-0.0026,0.0130,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
28.9890,0.0000,0.0000,-0.0112,0.0037,0.0112,-0.0037,0.0118,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.0218,0.0000,0.0000,-0.0094,0.0047,0.0094,-0.0047,0.0105,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.0544,0.0000,0.0000,-0.0084,0.0046,0.0084,-0.0046,0.0096,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.0812,0.0000,0.0000,-0.0077,0.0051,0.0077,-0.0051,0.0093,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.1160,0.0000,0.0000,-0.0075,0.0036,0.0075,-0.0036,0.0083,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.1472,0.0000,0.0000,-0.0073,0.0064,0.0073,-0.0064,0.0097,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.1772,0.0000,0.0000,-0.0069,0.0063,0.0069,-0.0063,0.0093,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.2161,0.0000,0.0000,-0.0071,0.0069,0.0071,-0.0069,0.0099,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.2479,0.0000,0.0000,-0.0076,0.0070,0.0076,-0.0070,0.0103,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.2804,0.0000,0.0000,-0.0083,0.0069,0.0083,-0.0069,0.0108,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.3268,0.0000,0.0000,-0.0088,0.0074,0.0088,-0.0074,0.0115,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.3572,0.0000,0.0000,-0.0089,0.0086,0.0089,-0.0086,0.0124,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.3853,0.0000,0.0000,-0.0096,0.0085,0.0096,-0.0085,0.0128,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.4169,0.0000,0.0000,-0.0095,0.0108,0.0095,-0.0108,0.0144,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.4562,0.0000,0.0000,-0.0102,0.0105,0.0102,-0.0105,0.0147,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.4847,0.0000,0.0000,-0.0100,0.0116,0.0100,-0.0116,0.0154,-0.0735,-0.1455,-0.0393,-0.0778,0.9962,5.00,0
29.5205,0.0000,0.0000,-0.0092,0.0118,0.0092,-0.0118,0.0150,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.5505,0.0000,0.0000,-0.0091,0.0107,0.0091,-0.0107,0.0141,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.5834,0.0000,0.0000,-0.0083,0.0111,0.0083,-0.0111,0.0138,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.6124,0.0000,0.0000,-0.0084,0.0098,0.0084,-0.0098,0.0129,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.6459,0.0000,0.0000,-0.0072,0.0104,0.0072,-0.0104,0.0127,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.6782,0.0000,0.0000,-0.0073,0.0102,0.0073,-0.0102,0.0125,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.7250,0.0000,0.0000,-0.0064,0.0112,0.0064,-0.0112,0.0129,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.7582,0.0000,0.0000,-0.0065,0.0110,0.0065,-0.0110,0.0128,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.7882,0.0000,0.0000,-0.0055,0.0115,0.0055,-0.0115,0.0127,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.8185,0.0000,0.0000,-0.0060,0.0114,0.0060,-0.0114,0.0129,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.8522,0.0000,0.0000,-0.0056,0.0105,0.0056,-0.0105,0.0119,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.8823,0.0000,0.0000,-0.0061,0.0094,0.0061,-0.0094,0.0112,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.9174,0.0000,0.0000,-0.0054,0.0099,0.0054,-0.0099,0.0113,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.9492,0.0000,0.0000,-0.0055,0.0108,0.0055,-0.0108,0.0121,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
29.9832,0.0000,0.0000,-0.0060,0.0104,0.0060,-0.0104,0.0120,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.0113,0.0000,0.0000,-0.0065,0.0092,0.0065,-0.0092,0.0112,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.0478,0.0000,0.0000,-0.0060,0.0110,0.0060,-0.0110,0.0125,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.0789,0.0000,0.0000,-0.0066,0.0110,0.0066,-0.0110,0.0128,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.1245,0.0000,0.0000,-0.0070,0.0115,0.0070,-0.0115,0.0134,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.1564,0.0000,0.0000,-0.0074,0.0113,0.0074,-0.0113,0.0135,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.1919,0.0000,0.0000,-0.0080,0.0117,0.0080,-0.0117,0.0142,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.2242,0.0000,0.0000,-0.0086,0.0120,0.0086,-0.0120,0.0147,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
30.2559,0.0000,0.0000,-0.0088,0.0124,0.0088,-0.0124,0.0152,-0.0176,-0.0274,-0.0176,-0.0274,0.9995,1.86,0
30.2876,0.0000,0.0000,-0.0094,0.0135,0.0094,-0.0135,0.0164,0.0053,-0.0320,0.0053,-0.0320,0.9995,1.86,0
30.3158,0.0000,0.0000,-0.0100,0.0143,0.0100,-0.0143,0.0174,0.0074,-0.0293,0.0074,-0.0293,0.9995,1.73,0
30.3526,0.0000,0.0000,-0.0102,0.0143,0.0102,-0.0143,0.0175,0.0006,-0.0186,0.0006,-0.0186,0.9998,1.07,0
30.3808,0.0000,0.0000,-0.0110,0.0144,0.0110,-0.0144,0.0181,0.0102,-0.0206,0.0102,-0.0206,0.9997,1.32,0
30.4156,0.0000,0.0000,-0.0112,0.0161,0.0112,-0.0161,0.0196,0.0020,-0.0399,0.0020,-0.0399,0.9992,2.29,0
30.4483,0.0000,0.0000,-0.0117,0.0173,0.0117,-0.0173,0.0209,0.0053,-0.0343,0.0053,-0.0343,0.9994,1.99,0
30.4799,0.0000,0.0000,-0.0122,0.0177,0.0122,-0.0177,0.0214,0.0059,-0.0250,0.0059,-0.0250,0.9997,1.47,0
30.5250,0.0000,0.0000,-0.0126,0.0188,0.0126,-0.0188,0.0226,0.0035,-0.0310,0.0035,-0.0310,0.9995,1.79,0
30.5547,0.0000,0.0000,-0.0135,0.0172,0.0135,-0.0172,0.0219,0.0134,0.0004,0.0134,0.0004,0.9999,0.77,0
30.5902,0.0000,0.0000,-0.0138,0.0182,0.0138,-0.0182,0.0229,0.0036,-0.0322,0.0036,-0.0322,0.9995,1.86,0
30.6203,0.0000,0.0000,-0.0150,0.0160,0.0150,-0.0160,0.0219,0.0168,0.0093,0.0168,0.0093,0.9998,1.10,0
30.6527,0.0000,0.0000,-0.0151,0.0163,0.0151,-0.0163,0.0222,0.0033,-0.0234,0.0033,-0.0234,0.9997,1.35,0
30.6853,0.0000,0.0000,-0.0152,0.0152,0.0152,-0.0152,0.0215,0.0025,-0.0064,0.0025,-0.0064,1.0000,0.39,0
30.7148,0.0000,0.0000,-0.0159,0.0156,0.0159,-0.0156,0.0223,0.0110,-0.0249,0.0110,-0.0249,0.9996,1.56,0
30.7469,0.0000,0.0000,-0.0159,0.0173,0.0159,-0.0173,0.0235,0.0016,-0.0419,0.0016,-0.0419,0.9991,2.40,0
30.7812,0.0000,0.0000,-0.0164,0.0161,0.0164,-0.0161,0.0230,0.0083,-0.0054,0.0083,-0.0054,1.0000,0.57,0
30.8128,0.0000,0.0000,-0.0163,0.0131,0.0163,-0.0131,0.0209,0.0014,0.0193,0.0014,0.0193,0.9998,1.11,0
30.8448,0.0000,0.0000,-0.0164,0.0137,0.0164,-0.0137,0.0214,0.0033,-0.0262,0.0033,-0.0262,0.9997,1.51,0
30.8766,0.0000,0.0000,-0.0165,0.0116,0.0165,-0.0116,0.0201,0.0033,0.0087,0.0033,0.0087,1.0000,0.53,0
30.9248,0.0000,0.0000,-0.0171,0.0098,0.0171,-0.0098,0.0198,0.0082,-0.0027,0.0082,-0.0027,1.0000,0.49,0
30.9572,0.0000,0.0000,-0.0174,0.0080,0.0174,-0.0080,0.0191,0.0062,0.0070,0.0062,0.0070,1.0000,0.54,0
30.9883,0.0000,0.0000,-0.0171,0.0068,0.0171,-0.0068,0.0184,-0.0016,-0.0012,-0.0016,-0.0012,1.0000,0.11,0
31.0221,0.0000,0.0000,-0.0169,0.0063,0.0169,-0.0063,0.0180,0.0007,-0.0087,0.0007,-0.0087,1.0000,0.50,0
31.0539,0.0000,0.0000,-0.0170,0.0026,0.0170,-0.0026,0.0172,0.0040,0.0332,0.0040,0.0332,0.9994,1.91,0
31.0881,0.0000,0.0000,-0.0164,0.0027,0.0164,-0.0027,0.0167,-0.0040,-0.0156,-0.0040,-0.0156,0.9999,0.92,0
31.1201,0.0000,0.0000,-0.0168,0.0020,0.0168,-0.0020,0.0169,0.0077,-0.0041,0.0077,-0.0041,1.0000,0.50,0
31.1472,0.0000,0.0000,-0.0168,0.0020,0.0168,-0.0020,0.0169,0.0028,-0.0132,0.0028,-0.0132,0.9999,0.77,0
31.1791,0.0000,0.0000,-0.0167,0.0024,0.0167,-0.0024,0.0169,0.0019,-0.0187,0.0019,-0.0187,0.9998,1.08,0
31.2104,0.0000,0.0000,-0.0163,0.0021,0.0163,-0.0021,0.0164,-0.0035,-0.0091,-0.0035,-0.0091,1.0000,0.56,0
31.2465,0.0000,0.0000,-0.0157,0.0014,0.0157,-0.0014,0.0158,-0.0032,-0.0056,-0.0032,-0.0056,1.0000,0.37,0
31.2798,0.0000,0.0000,-0.0152,0.0007,0.0152,-0.0007,0.0152,-0.0046,-0.0033,-0.0046,-0.0033,1.0000,0.32,0
31.3241,0.0000,0.0000,-0.0148,0.0014,0.0148,-0.0014,0.0149,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
31.3533,0.0000,0.0000,-0.0155,0.0018,0.0155,-0.0018,0.0156,0.0071,-0.0285,0.0071,-0.0285,0.9996,1.68,0
31.3858,0.0000,0.0000,-0.0150,0.0017,0.0150,-0.0017,0.0151,-0.0048,-0.0124,-0.0048,-0.0124,0.9999,0.76,0
31.4201,0.0000,0.0000,-0.0150,0.0001,0.0150,-0.0001,0.0150,0.0028,0.0067,0.0028,0.0067,1.0000,0.42,0
31.4555,0.0000,0.0000,-0.0140,0.0015,0.0140,-0.0015,0.0141,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
31.4817,0.0000,0.0000,-0.0133,0.0006,0.0133,-0.0006,0.0133,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
31.5189,0.0000,0.0000,-0.0129,0.0013,0.0129,-0.0013,0.0130,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
31.5490,0.0000,0.0000,-0.0124,0.0015,0.0124,-0.0015,0.0125,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
31.5809,0.0000,0.0000,-0.0122,0.0010,0.0122,-0.0010,0.0122,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
31.6096,0.0000,0.0000,-0.0107,0.0018,0.0107,-0.0018,0.0108,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
