Time_s,Target_X_m,Target_Y_m,Current_X_m,Current_Y_m,Error_X_m,Error_Y_m,Error_Dist_m,PID_Out_X,PID_Out_Y,Normal_X,Normal_Y,Normal_Z,Tilt_Angle_deg,Centered
8.3300,0.0000,0.0000,-0.0516,-0.0628,0.0516,0.0628,0.0813,0.0024,-0.0065,0.0024,-0.0065,1.0000,0.40,0
8.4361,0.0000,0.0000,-0.0417,-0.0300,0.0417,0.0300,0.0514,-0.0332,-0.1227,-0.0228,-0.0841,0.9962,5.00,0
8.5345,0.0000,0.0000,-0.0247,0.0016,0.0247,-0.0016,0.0247,-0.0710,-0.1363,-0.0403,-0.0773,0.9962,5.00,0
8.6376,0.0000,0.0000,-0.0178,0.0081,0.0178,-0.0081,0.0196,-0.0326,-0.0371,-0.0326,-0.0371,0.9988,2.83,0
8.7407,0.0000,0.0000,0.0026,0.0299,-0.0026,-0.0299,0.0301,-0.0969,-0.1093,-0.0579,-0.0653,0.9962,5.00,0
8.8430,0.0000,0.0000,0.0192,0.0405,-0.0192,-0.0405,0.0449,-0.0902,-0.0701,-0.0688,-0.0535,0.9962,5.00,0
8.9488,0.0000,0.0000,0.0242,0.0435,-0.0242,-0.0435,0.0498,-0.0462,-0.0415,-0.0461,-0.0415,0.9981,3.56,0
9.0582,0.0000,0.0000,0.0330,0.0400,-0.0330,-0.0400,0.0519,-0.0666,-0.0137,-0.0666,-0.0137,0.9977,3.90,0
9.1656,0.0000,0.0000,0.0319,0.0211,-0.0319,-0.0211,0.0382,-0.0260,0.0566,-0.0260,0.0565,0.9981,3.57,0
9.2726,0.0000,0.0000,0.0191,-0.0066,-0.0191,0.0066,0.0202,0.0267,0.1061,0.0213,0.0845,0.9962,5.00,0
9.3732,0.0000,0.0000,0.0141,-0.0133,-0.0141,0.0133,0.0194,-0.0020,0.0254,-0.0020,0.0254,0.9997,1.46,0
9.4750,0.0000,0.0000,-0.0083,-0.0420,0.0083,0.0420,0.0428,0.0788,0.1277,0.0458,0.0742,0.9962,5.00,0
9.5767,0.0000,0.0000,-0.0341,-0.0596,0.0341,0.0596,0.0687,0.1056,0.0931,0.0654,0.0577,0.9962,5.00,0
9.6810,0.0000,0.0000,-0.0405,-0.0631,0.0405,0.0631,0.0750,0.0314,0.0388,0.0314,0.0388,0.9988,2.86,0
9.7850,0.0000,0.0000,-0.0646,-0.0655,0.0646,0.0655,0.0920,0.1147,0.0357,0.0832,0.0259,0.9962,5.00,0
9.8852,0.0000,0.0000,-0.0845,-0.0575,0.0845,0.0575,0.1023,0.1086,-0.0088,0.0869,-0.0070,0.9962,5.00,0
9.9923,0.0000,0.0000,-0.0865,-0.0536,0.0865,0.0536,0.1018,0.0387,0.0053,0.0387,0.0053,0.9992,2.24,0
10.0886,0.0000,0.0000,-0.0916,-0.0329,0.0916,0.0329,0.0974,0.0549,-0.0746,0.0517,-0.0702,0.9962,5.00,0
10.1914,0.0000,0.0000,-0.0881,-0.0119,0.0881,0.0119,0.0889,0.0186,-0.0832,0.0186,-0.0831,0.9964,4.88,0
10.2934,0.0000,0.0000,-0.0832,-0.0033,0.0832,0.0033,0.0833,0.0113,-0.0378,0.0113,-0.0378,0.9992,2.26,0
10.4030,0.0000,0.0000,-0.0637,0.0185,0.0637,-0.0185,0.0663,-0.0566,-0.1020,-0.0423,-0.0762,0.9962,5.00,0
10.5098,0.0000,0.0000,-0.0367,0.0290,0.0367,-0.0290,0.0467,-0.0995,-0.0618,-0.0741,-0.0460,0.9962,5.00,0
10.6141,0.0000,0.0000,-0.0128,0.0294,0.0128,-0.0294,0.0321,-0.0992,-0.0222,-0.0850,-0.0191,0.9962,5.00,0
10.7161,0.0000,0.0000,-0.0045,0.0269,0.0045,-0.0269,0.0273,-0.0405,-0.0094,-0.0405,-0.0094,0.9991,2.38,0
10.8231,0.0000,0.0000,0.0312,0.0120,-0.0312,-0.0120,0.0335,-0.1687,0.0476,-0.0839,0.0237,0.9962,5.00,0
10.9324,0.0000,0.0000,0.0463,-0.0124,-0.0463,0.0124,0.0479,-0.0937,0.0977,-0.0604,0.0629,0.9962,5.00,0
11.0354,0.0000,0.0000,0.0488,-0.0317,-0.0488,0.0317,0.0582,-0.0455,0.0876,-0.0402,0.0774,0.9962,5.00,0
11.1433,0.0000,0.0000,0.0481,-0.0388,-0.0481,0.0388,0.0618,-0.0320,0.0424,-0.0320,0.0424,0.9986,3.04,0
11.2464,0.0000,0.0000,0.0334,-0.0661,-0.0334,0.0661,0.0740,0.0306,0.1372,0.0190,0.0851,0.9962,5.00,0
11.3539,0.0000,0.0000,0.0147,-0.0717,-0.0147,0.0717,0.0732,0.0560,0.0540,0.0560,0.0540,0.9970,4.46,0
11.4564,0.0000,0.0000,-0.0173,-0.0653,0.0173,0.0653,0.0675,0.1251,0.0030,0.0871,0.0021,0.9962,5.00,0
11.5582,0.0000,0.0000,-0.0341,-0.0558,0.0341,0.0558,0.0654,0.0730,-0.0134,0.0730,-0.0134,0.9972,4.26,0
11.6590,0.0000,0.0000,-0.0625,-0.0287,0.0625,0.0287,0.0687,0.1341,-0.0972,0.0706,-0.0512,0.9962,5.00,0
11.7607,0.0000,0.0000,-0.0752,-0.0051,0.0752,0.0051,0.0754,0.0786,-0.0950,0.0556,-0.0672,0.9962,5.00,0
11.8653,0.0000,0.0000,-0.0791,0.0037,0.0791,-0.0037,0.0792,0.0457,-0.0406,0.0456,-0.0406,0.9981,3.50,0
11.9630,0.0000,0.0000,-0.0783,0.0382,0.0783,-0.0382,0.0871,0.0270,-0.1611,0.0144,-0.0860,0.9962,5.00,0
12.0628,0.0000,0.0000,-0.0748,0.0455,0.0748,-0.0455,0.0875,0.0149,-0.0555,0.0149,-0.0555,0.9983,3.29,0
12.1741,0.0000,0.0000,-0.0463,0.0558,0.0463,-0.0558,0.0725,-0.0986,-0.0735,-0.0699,-0.0521,0.9962,5.00,0
12.2737,0.0000,0.0000,-0.0398,0.0551,0.0398,-0.0551,0.0680,-0.0140,-0.0296,-0.0140,-0.0296,0.9995,1.88,0
12.3800,0.0000,0.0000,0.0014,0.0431,-0.0014,-0.0431,0.0432,-0.1732,0.0213,-0.0865,0.0107,0.9962,5.00,0
12.4795,0.0000,0.0000,0.0240,0.0238,-0.0240,-0.0238,0.0337,-0.1106,0.0607,-0.0764,0.0420,0.9962,5.00,0
12.5803,0.0000,0.0000,0.0321,0.0167,-0.0321,-0.0167,0.0362,-0.0567,0.0146,-0.0566,0.0146,0.9983,3.35,0
12.6805,0.0000,0.0000,0.0494,-0.0163,-0.0494,0.0163,0.0521,-0.1027,0.1352,-0.0527,0.0694,0.9962,5.00,0
12.7912,0.0000,0.0000,0.0519,-0.0314,-0.0519,0.0314,0.0606,-0.0445,0.0709,-0.0445,0.0708,0.9965,4.80,0
12.8997,0.0000,0.0000,0.0478,-0.0506,-0.0478,0.0506,0.0696,-0.0169,0.0975,-0.0149,0.0859,0.9962,5.00,0
13.0027,0.0000,0.0000,0.0287,-0.0678,-0.0287,0.0678,0.0736,0.0526,0.0987,0.0410,0.0769,0.9962,5.00,0
13.1044,0.0000,0.0000,-0.0161,-0.0717,0.0161,0.0717,0.0734,0.1780,0.0477,0.0842,0.0226,0.9962,5.00,0
13.2074,0.0000,0.0000,-0.0274,-0.0691,0.0274,0.0691,0.0743,0.0496,0.0212,0.0496,0.0212,0.9985,3.09,0
13.3143,0.0000,0.0000,-0.0592,-0.0542,0.0592,0.0542,0.0803,0.1483,-0.0349,0.0848,-0.0200,0.9962,5.00,0
13.4127,0.0000,0.0000,-0.0911,-0.0260,0.0911,0.0260,0.0947,0.1670,-0.1041,0.0740,-0.0461,0.9962,5.00,0
13.5156,0.0000,0.0000,-0.0969,-0.0191,0.0969,0.0191,0.0987,0.0642,-0.0205,0.0642,-0.0205,0.9977,3.86,0
13.6174,0.0000,0.0000,-0.1103,0.0258,0.1103,-0.0258,0.1132,0.1023,-0.1949,0.0405,-0.0772,0.9962,5.00,0
13.7263,0.0000,0.0000,-0.1075,0.0514,0.1075,-0.0514,0.1191,0.0369,-0.1311,0.0236,-0.0839,0.9962,5.00,0
13.8286,0.0000,0.0000,-0.0924,0.0752,0.0924,-0.0752,0.1191,-0.0191,-0.1359,-0.0121,-0.0863,0.9962,5.00,0
13.9266,0.0000,0.0000,-0.0855,0.0828,0.0855,-0.0828,0.1190,0.0104,-0.0765,0.0104,-0.0764,0.9970,4.42,0
14.0296,0.0000,0.0000,-0.0504,0.1002,0.0504,-0.1002,0.1122,-0.1192,-0.1246,-0.0603,-0.0630,0.9962,5.00,0
14.1302,0.0000,0.0000,-0.0185,0.0941,0.0185,-0.0941,0.0959,-0.1243,-0.0276,-0.0851,-0.0189,0.9962,5.00,0
14.2296,0.0000,0.0000,-0.0059,0.0948,0.0059,-0.0948,0.0949,-0.0512,-0.0564,-0.0512,-0.0564,0.9971,4.37,0
14.3283,0.0000,0.0000,0.0311,0.0638,-0.0311,-0.0638,0.0710,-0.1696,0.0871,-0.0775,0.0399,0.9962,5.00,0
14.4315,0.0000,0.0000,0.0483,0.0414,-0.0483,-0.0414,0.0637,-0.0974,0.0616,-0.0737,0.0466,0.9962,5.00,0
14.5352,0.0000,0.0000,0.0524,0.0341,-0.0524,-0.0341,0.0625,-0.0473,0.0051,-0.0472,0.0051,0.9989,2.72,0
14.6372,0.0000,0.0000,0.0574,-0.0039,-0.0574,0.0039,0.0575,-0.0537,0.1469,-0.0300,0.0819,0.9962,5.00,0
14.7433,0.0000,0.0000,0.0464,-0.0388,-0.0464,0.0388,0.0605,0.0150,0.1518,0.0086,0.0867,0.9962,5.00,0
14.8436,0.0000,0.0000,0.0208,-0.0638,-0.0208,0.0638,0.0671,0.0865,0.1258,0.0494,0.0718,0.9962,5.00,0
14.9476,0.0000,0.0000,0.0132,-0.0684,-0.0132,0.0684,0.0697,0.0182,0.0466,0.0182,0.0466,0.9987,2.87,0
15.0461,0.0000,0.0000,-0.0237,-0.0729,0.0237,0.0729,0.0767,0.1561,0.0493,0.0831,0.0263,0.9962,5.00,0
15.1575,0.0000,0.0000,-0.0599,-0.0577,0.0599,0.0577,0.0831,0.1694,-0.0371,0.0851,-0.0186,0.9962,5.00,0
15.2572,0.0000,0.0000,-0.0678,-0.0515,0.0678,0.0515,0.0851,0.0606,-0.0036,0.0606,-0.0036,0.9982,3.48,0
15.3584,0.0000,0.0000,-0.0912,-0.0196,0.0912,0.0196,0.0932,0.1352,-0.1223,0.0647,-0.0585,0.9962,5.00,0
15.4620,0.0000,0.0000,-0.1022,0.0153,0.1022,-0.0153,0.1034,0.0923,-0.1516,0.0454,-0.0745,0.9962,5.00,0
15.5670,0.0000,0.0000,-0.1030,0.0238,0.1030,-0.0238,0.1057,0.0520,-0.0508,0.0520,-0.0507,0.9974,4.17,0
15.6680,0.0000,0.0000,-0.0920,0.0518,0.0920,-0.0518,0.1055,0.0001,-0.1427,0.0000,-0.0872,0.9962,5.00,0
15.7686,0.0000,0.0000,-0.0713,0.0601,0.0713,-0.0601,0.0933,-0.0483,-0.0692,-0.0483,-0.0691,0.9964,4.84,0
15.8691,0.0000,0.0000,-0.0618,0.0612,0.0618,-0.0612,0.0870,-0.0078,-0.0408,-0.0078,-0.0408,0.9991,2.38,0
15.9718,0.0000,0.0000,-0.0264,0.0597,0.0264,-0.0597,0.0653,-0.1288,-0.0304,-0.0848,-0.0200,0.9962,5.00,0
16.0696,0.0000,0.0000,0.0157,0.0646,-0.0157,-0.0646,0.0664,-0.1807,-0.0590,-0.0829,-0.0271,0.9962,5.00,0
16.1724,0.0000,0.0000,0.0224,0.0562,-0.0224,-0.0562,0.0605,-0.0389,-0.0021,-0.0389,-0.0021,0.9992,2.23,0
16.2754,0.0000,0.0000,0.0503,0.0286,-0.0503,-0.0286,0.0579,-0.1381,0.0884,-0.0734,0.0470,0.9962,5.00,0
16.3749,0.0000,0.0000,0.0669,0.0006,-0.0669,-0.0006,0.0669,-0.1019,0.1051,-0.0607,0.0626,0.9962,5.00,0
16.4810,0.0000,0.0000,0.0692,-0.0049,-0.0692,0.0049,0.0694,-0.0459,0.0166,-0.0459,0.0166,0.9988,2.80,0
16.5849,0.0000,0.0000,0.0641,-0.0367,-0.0641,0.0367,0.0738,-0.0143,0.1383,-0.0090,0.0867,0.9962,5.00,0
16.6878,0.0000,0.0000,0.0440,-0.0628,-0.0440,0.0628,0.0766,0.0555,0.1290,0.0345,0.0801,0.9962,5.00,0
16.7879,0.0000,0.0000,0.0106,-0.0782,-0.0106,0.0782,0.0789,0.1251,0.0945,0.0696,0.0526,0.9962,5.00,0
16.8987,0.0000,0.0000,0.0009,-0.0797,-0.0009,0.0797,0.0797,0.0351,0.0402,0.0351,0.0401,0.9986,3.06,0
17.0062,0.0000,0.0000,-0.0345,-0.0774,0.0345,0.0774,0.0847,0.1560,0.0245,0.0861,0.0135,0.9962,5.00,0
17.1083,0.0000,0.0000,-0.0622,-0.0624,0.0622,0.0624,0.0881,0.1397,-0.0335,0.0848,-0.0204,0.9962,5.00,0
17.2141,0.0000,0.0000,-0.0777,-0.0360,0.0777,0.0360,0.0857,0.0990,-0.0916,0.0640,-0.0592,0.9962,5.00,0
17.3276,0.0000,0.0000,-0.0796,-0.0279,0.0796,0.0279,0.0844,0.0463,-0.0228,0.0463,-0.0228,0.9987,2.96,0
17.4314,0.0000,0.0000,-0.0765,0.0035,0.0765,-0.0035,0.0765,0.0248,-0.1314,0.0162,-0.0856,0.9962,5.00,0
17.5382,0.0000,0.0000,-0.0546,0.0306,0.0546,-0.0306,0.0625,-0.0605,-0.1278,-0.0373,-0.0788,0.9962,5.00,0
17.6397,0.0000,0.0000,-0.0506,0.0346,0.0506,-0.0346,0.0613,0.0097,-0.0379,0.0097,-0.0379,0.9992,2.24,0
17.7411,0.0000,0.0000,-0.0191,0.0478,0.0191,-0.0478,0.0515,-0.1161,-0.0819,-0.0712,-0.0503,0.9962,5.00,0
17.8440,0.0000,0.0000,0.0105,0.0453,-0.0105,-0.0453,0.0465,-0.1234,-0.0176,-0.0863,-0.0123,0.9962,5.00,0
17.9490,0.0000,0.0000,0.0173,0.0474,-0.0173,-0.0474,0.0505,-0.0358,-0.0379,-0.0358,-0.0379,0.9986,2.99,0
18.0511,0.0000,0.0000,0.0408,0.0299,-0.0408,-0.0299,0.0506,-0.1149,0.0491,-0.0802,0.0343,0.9962,5.00,0
18.1550,0.0000,0.0000,0.0546,0.0014,-0.0546,-0.0014,0.0546,-0.0829,0.1074,-0.0533,0.0690,0.9962,5.00,0
18.2578,0.0000,0.0000,0.0531,-0.0327,-0.0531,0.0327,0.0624,-0.0216,0.1473,-0.0127,0.0862,0.9962,5.00,0
18.3550,0.0000,0.0000,0.0505,-0.0401,-0.0505,0.0401,0.0645,-0.0160,0.0449,-0.0160,0.0449,0.9989,2.73,0
18.4579,0.0000,0.0000,0.0326,-0.0678,-0.0326,0.0678,0.0752,0.0539,0.1398,0.0314,0.0813,0.9962,5.00,0
18.5595,0.0000,0.0000,0.0058,-0.0793,-0.0058,0.0793,0.0795,0.1026,0.0816,0.0682,0.0543,0.9962,5.00,0
18.6664,0.0000,0.0000,-0.0013,-0.0803,0.0013,0.0803,0.0803,0.0272,0.0403,0.0272,0.0403,0.9988,2.79,0
18.7694,0.0000,0.0000,-0.0287,-0.0723,0.0287,0.0723,0.0778,0.1224,0.0013,0.0872,0.0009,0.9962,5.00,0
18.8682,0.0000,0.0000,-0.0513,-0.0500,0.0513,0.0500,0.0717,0.1164,-0.0680,0.0753,-0.0440,0.9962,5.00,0
18.9744,0.0000,0.0000,-0.0554,-0.0423,0.0554,0.0423,0.0697,0.0432,-0.0121,0.0432,-0.0121,0.9990,2.57,0
19.0799,0.0000,0.0000,-0.0636,-0.0061,0.0636,0.0061,0.0638,0.0642,-0.1441,0.0355,-0.0796,0.9962,5.00,0
19.1800,0.0000,0.0000,-0.0567,0.0285,0.0567,-0.0285,0.0634,0.0012,-0.1552,0.0007,-0.0872,0.9962,5.00,0
19.2807,0.0000,0.0000,-0.0523,0.0358,0.0523,-0.0358,0.0634,0.0093,-0.0501,0.0093,-0.0501,0.9987,2.92,0
19.3846,0.0000,0.0000,-0.0321,0.0594,0.0321,-0.0594,0.0675,-0.0639,-0.1274,-0.0391,-0.0779,0.9962,5.00,0
19.4891,0.0000,0.0000,-0.0047,0.0688,0.0047,-0.0688,0.0689,-0.1065,-0.0757,-0.0711,-0.0505,0.9962,5.00,0
19.5940,0.0000,0.0000,0.0022,0.0703,-0.0022,-0.0703,0.0703,-0.0278,-0.0454,-0.0278,-0.0454,0.9986,3.05,0
19.6968,0.0000,0.0000,0.0303,0.0557,-0.0303,-0.0557,0.0634,-0.1267,0.0256,-0.0854,0.0173,0.9962,5.00,0
19.8063,0.0000,0.0000,0.0566,0.0347,-0.0566,-0.0347,0.0664,-0.1334,0.0615,-0.0792,0.0365,0.9962,5.00,0
19.9110,0.0000,0.0000,0.0702,-0.0003,-0.0702,0.0003,0.0702,-0.0900,0.1352,-0.0483,0.0726,0.9962,5.00,0
20.0089,0.0000,0.0000,0.0719,-0.0077,-0.0719,0.0077,0.0723,-0.0436,0.0294,-0.0435,0.0294,0.9986,3.01,0
20.1141,0.0000,0.0000,0.0685,-0.0384,-0.0685,0.0384,0.0785,-0.0218,0.1372,-0.0137,0.0861,0.9962,5.00,0
20.2166,0.0000,0.0000,0.0491,-0.0590,-0.0491,0.0590,0.0768,0.0513,0.1078,0.0375,0.0787,0.9962,5.00,0
20.3169,0.0000,0.0000,0.0411,-0.0623,-0.0411,0.0623,0.0746,0.0094,0.0402,0.0094,0.0402,0.9991,2.37,0
20.4213,0.0000,0.0000,0.0073,-0.0631,-0.0073,0.0631,0.0636,0.1295,0.0318,0.0846,0.0208,0.9962,5.00,0
20.5233,0.0000,0.0000,-0.0327,-0.0494,0.0327,0.0494,0.0593,0.1745,-0.0330,0.0856,-0.0162,0.9962,5.00,0
20.6277,0.0000,0.0000,-0.0418,-0.0433,0.0418,0.0433,0.0601,0.0555,-0.0055,0.0555,-0.0055,0.9984,3.20,0
20.7248,0.0000,0.0000,-0.0711,-0.0133,0.0711,0.0133,0.0724,0.1556,-0.1193,0.0692,-0.0531,0.9962,5.00,0
20.8335,0.0000,0.0000,-0.0847,0.0202,0.0847,-0.0202,0.0871,0.0962,-0.1469,0.0478,-0.0729,0.9962,5.00,0
20.9374,0.0000,0.0000,-0.0805,0.0506,0.0805,-0.0506,0.0951,0.0237,-0.1497,0.0136,-0.0861,0.9962,5.00,0
21.0383,0.0000,0.0000,-0.0766,0.0589,0.0766,-0.0589,0.0966,0.0234,-0.0661,0.0234,-0.0661,0.9975,4.02,0
21.1522,0.0000,0.0000,-0.0571,0.0795,0.0571,-0.0795,0.0979,-0.0478,-0.1263,-0.0309,-0.0815,0.9962,5.00,0
21.2516,0.0000,0.0000,-0.0259,0.0801,0.0259,-0.0801,0.0842,-0.1114,-0.0471,-0.0803,-0.0340,0.9962,5.00,0
21.3623,0.0000,0.0000,-0.0183,0.0855,0.0183,-0.0855,0.0874,-0.0195,-0.0695,-0.0195,-0.0694,0.9974,4.13,0
21.4668,0.0000,0.0000,0.0182,0.0782,-0.0182,-0.0782,0.0803,-0.1537,-0.0160,-0.0867,-0.0090,0.9962,5.00,0
21.5663,0.0000,0.0000,0.0463,0.0595,-0.0463,-0.0595,0.0754,-0.1350,0.0391,-0.0837,0.0243,0.9962,5.00,0
21.6691,0.0000,0.0000,0.0614,0.0307,-0.0614,-0.0307,0.0687,-0.0906,0.0931,-0.0608,0.0625,0.9962,5.00,0
21.7697,0.0000,0.0000,0.0615,0.0185,-0.0615,-0.0185,0.0642,-0.0308,0.0330,-0.0307,0.0330,0.9990,2.58,0
21.8656,0.0000,0.0000,0.0601,-0.0075,-0.0601,0.0075,0.0606,-0.0247,0.1057,-0.0199,0.0849,0.9962,5.00,0
21.9686,0.0000,0.0000,0.0366,-0.0447,-0.0366,0.0447,0.0578,0.0753,0.1646,0.0363,0.0793,0.9962,5.00,0
22.0721,0.0000,0.0000,0.0300,-0.0515,-0.0300,0.0515,0.0596,0.0107,0.0471,0.0107,0.0470,0.9988,2.77,0
22.1744,0.0000,0.0000,-0.0011,-0.0692,0.0011,0.0692,0.0692,0.1242,0.1000,0.0679,0.0547,0.9962,5.00,0
22.2783,0.0000,0.0000,-0.0247,-0.0721,0.0247,0.0721,0.0762,0.1060,0.0429,0.0808,0.0328,0.9962,5.00,0
22.3810,0.0000,0.0000,-0.0398,-0.0691,0.0398,0.0691,0.0797,0.0800,0.0180,0.0799,0.0180,0.9966,4.70,0
22.4823,0.0000,0.0000,-0.0636,-0.0533,0.0636,0.0533,0.0830,0.1274,-0.0403,0.0831,-0.0263,0.9962,5.00,0
22.5863,0.0000,0.0000,-0.0711,-0.0347,0.0711,0.0347,0.0791,0.0664,-0.0609,0.0643,-0.0589,0.9962,5.00,0
22.6872,0.0000,0.0000,-0.0724,-0.0269,0.0724,0.0269,0.0772,0.0426,-0.0214,0.0426,-0.0214,0.9989,2.73,0
22.7883,0.0000,0.0000,-0.0600,0.0115,0.0600,-0.0115,0.0611,-0.0179,-0.1632,-0.0095,-0.0866,0.9962,5.00,0
22.8902,0.0000,0.0000,-0.0359,0.0366,0.0359,-0.0366,0.0513,-0.0762,-0.1225,-0.0461,-0.0740,0.9962,5.00,0
22.9910,0.0000,0.0000,-0.0096,0.0517,0.0096,-0.0517,0.0526,-0.0986,-0.0905,-0.0643,-0.0590,0.9962,5.00,0
23.0980,0.0000,0.0000,-0.0010,0.0570,0.0010,-0.0570,0.0570,-0.0316,-0.0545,-0.0316,-0.0545,0.9980,3.61,0
23.2017,0.0000,0.0000,0.0424,0.0623,-0.0424,-0.0623,0.0753,-0.1931,-0.0572,-0.0836,-0.0248,0.9962,5.00,0
23.3052,0.0000,0.0000,0.0606,0.0532,-0.0606,-0.0532,0.0806,-0.1016,0.0040,-0.0871,0.0034,0.9962,5.00,0
23.4113,0.0000,0.0000,0.0813,0.0389,-0.0813,-0.0389,0.0901,-0.1229,0.0322,-0.0843,0.0221,0.9962,5.00,0
23.5134,0.0000,0.0000,0.0838,0.0322,-0.0838,-0.0322,0.0898,-0.0518,0.0043,-0.0517,0.0043,0.9987,2.98,0
23.6174,0.0000,0.0000,0.0820,-0.0032,-0.0820,0.0032,0.0821,-0.0344,0.1371,-0.0212,0.0845,0.9962,5.00,0
23.7201,0.0000,0.0000,0.0701,-0.0219,-0.0701,0.0219,0.0734,0.0117,0.0799,0.0117,0.0798,0.9967,4.63,0
23.8243,0.0000,0.0000,0.0662,-0.0287,-0.0662,0.0287,0.0722,-0.0194,0.0359,-0.0194,0.0359,0.9992,2.34,0
23.9352,0.0000,0.0000,0.0325,-0.0486,-0.0325,0.0486,0.0585,0.1169,0.0988,0.0666,0.0563,0.9962,5.00,0
24.0338,0.0000,0.0000,0.0089,-0.0526,-0.0089,0.0526,0.0533,0.0896,0.0375,0.0804,0.0337,0.9962,5.00,0
24.1301,0.0000,0.0000,0.0024,-0.0523,-0.0024,0.0523,0.0523,0.0238,0.0204,0.0238,0.0204,0.9995,1.79,0
24.2344,0.0000,0.0000,-0.0283,-0.0421,0.0283,0.0421,0.0507,0.1352,-0.0239,0.0858,-0.0152,0.9962,5.00,0
24.3395,0.0000,0.0000,-0.0348,-0.0373,0.0348,0.0373,0.0510,0.0419,-0.0043,0.0419,-0.0043,0.9991,2.41,0
24.4413,0.0000,0.0000,-0.0576,-0.0128,0.0576,0.0128,0.0590,0.1192,-0.0957,0.0680,-0.0546,0.9962,5.00,0
24.5430,0.0000,0.0000,-0.0606,0.0071,0.0606,-0.0071,0.0610,0.0418,-0.0868,0.0379,-0.0785,0.9962,5.00,0
24.6539,0.0000,0.0000,-0.0575,0.0335,0.0575,-0.0335,0.0665,0.0160,-0.1267,0.0109,-0.0865,0.9962,5.00,0
