Time_s,Target_X_m,Target_Y_m,Current_X_m,Current_Y_m,Error_X_m,Error_Y_m,Error_Dist_m,PID_Out_X,PID_Out_Y,Normal_X,Normal_Y,Normal_Z,Tilt_Angle_deg,Centered
12.7667,0.0000,0.0000,-0.0543,-0.0283,0.0543,0.0283,0.0612,0.0175,-0.0014,0.0175,-0.0014,0.9998,1.01,0
12.7992,0.0000,0.0000,-0.0530,-0.0270,0.0530,0.0270,0.0595,-0.0023,-0.0177,-0.0023,-0.0177,0.9998,1.02,0
12.8302,0.0000,0.0000,-0.0527,-0.0278,0.0527,0.0278,0.0595,0.0080,0.0092,0.0080,0.0092,0.9999,0.70,0
12.8636,0.0000,0.0000,-0.0510,-0.0261,0.0510,0.0261,0.0573,-0.0061,-0.0214,-0.0061,-0.0214,0.9998,1.28,0
12.8975,0.0000,0.0000,-0.0494,-0.0258,0.0494,0.0258,0.0557,-0.0080,-0.0060,-0.0080,-0.0060,1.0000,0.57,0
12.9279,0.0000,0.0000,-0.0478,-0.0251,0.0478,0.0251,0.0540,-0.0096,-0.0130,-0.0096,-0.0130,0.9999,0.92,0
12.9597,0.0000,0.0000,-0.0459,-0.0248,0.0459,0.0248,0.0522,-0.0139,-0.0059,-0.0139,-0.0059,0.9999,0.86,0
12.9890,0.0000,0.0000,-0.0434,-0.0243,0.0434,0.0243,0.0497,-0.0244,-0.0110,-0.0244,-0.0110,0.9996,1.53,0
13.0209,0.0000,0.0000,-0.0415,-0.0237,0.0415,0.0237,0.0477,-0.0168,-0.0110,-0.0168,-0.0110,0.9998,1.15,0
13.0673,0.0000,0.0000,-0.0390,-0.0228,0.0390,0.0228,0.0452,-0.0138,-0.0108,-0.0138,-0.0108,0.9998,1.00,0
13.1027,0.0000,0.0000,-0.0374,-0.0222,0.0374,0.0222,0.0435,-0.0124,-0.0112,-0.0124,-0.0112,0.9999,0.96,0
13.1342,0.0000,0.0000,-0.0356,-0.0227,0.0356,0.0227,0.0422,-0.0168,0.0027,-0.0168,0.0027,0.9999,0.98,0
13.1662,0.0000,0.0000,-0.0345,-0.0217,0.0345,0.0217,0.0407,-0.0088,-0.0174,-0.0088,-0.0174,0.9998,1.12,0
13.1981,0.0000,0.0000,-0.0332,-0.0208,0.0332,0.0208,0.0392,-0.0128,-0.0149,-0.0128,-0.0149,0.9998,1.13,0
13.2302,0.0000,0.0000,-0.0330,-0.0206,0.0330,0.0206,0.0389,0.0017,-0.0070,0.0017,-0.0070,1.0000,0.41,0
13.2643,0.0000,0.0000,-0.0324,-0.0211,0.0324,0.0211,0.0386,-0.0027,0.0010,-0.0027,0.0010,1.0000,0.16,0
13.2922,0.0000,0.0000,-0.0314,-0.0193,0.0314,0.0193,0.0369,-0.0090,-0.0293,-0.0090,-0.0293,0.9995,1.76,0
13.3235,0.0000,0.0000,-0.0314,-0.0200,0.0314,0.0200,0.0372,0.0038,0.0044,0.0038,0.0044,1.0000,0.34,0
13.3575,0.0000,0.0000,-0.0315,-0.0200,0.0315,0.0200,0.0373,0.0056,-0.0051,0.0056,-0.0051,1.0000,0.44,0
13.4043,0.0000,0.0000,-0.0311,-0.0193,0.0311,0.0193,0.0366,0.0000,-0.0108,0.0000,-0.0108,0.9999,0.62,0
13.4372,0.0000,0.0000,-0.0318,-0.0185,0.0318,0.0185,0.0368,0.0122,-0.0147,0.0122,-0.0147,0.9998,1.09,0
13.4476,0.0000,0.0000,-0.0318,-0.0185,0.0318,0.0185,0.0368,0.0043,-0.0053,0.0043,-0.0053,1.0000,0.39,0
13.4662,0.0000,0.0000,-0.0318,-0.0190,0.0318,0.0190,0.0370,0.0051,0.0050,0.0051,0.0050,1.0000,0.41,0
13.5361,0.0000,0.0000,-0.0331,-0.0189,0.0331,0.0189,0.0381,0.0128,-0.0057,0.0128,-0.0057,0.9999,0.81,0
13.5642,0.0000,0.0000,-0.0342,-0.0190,0.0342,0.0190,0.0392,0.0218,-0.0032,0.0218,-0.0032,0.9998,1.26,0
13.5989,0.0000,0.0000,-0.0346,-0.0183,0.0346,0.0183,0.0391,0.0103,-0.0140,0.0103,-0.0140,0.9998,0.99,0
13.6309,0.0000,0.0000,-0.0354,-0.0202,0.0354,0.0202,0.0408,0.0168,0.0203,0.0168,0.0203,0.9997,1.51,0
13.6599,0.0000,0.0000,-0.0365,-0.0205,0.0365,0.0205,0.0418,0.0219,-0.0004,0.0219,-0.0004,0.9998,1.25,0
13.6924,0.0000,0.0000,-0.0380,-0.0210,0.0380,0.0210,0.0434,0.0267,0.0024,0.0267,0.0024,0.9996,1.54,0
13.7437,0.0000,0.0000,-0.0389,-0.0212,0.0389,0.0212,0.0443,0.0155,-0.0018,0.0155,-0.0018,0.9999,0.89,0
13.7750,0.0000,0.0000,-0.0407,-0.0203,0.0407,0.0203,0.0455,0.0328,-0.0157,0.0328,-0.0157,0.9993,2.08,0
13.7849,0.0000,0.0000,-0.0407,-0.0203,0.0407,0.0203,0.0455,0.0097,-0.0040,0.0097,-0.0040,0.9999,0.60,0
13.8057,0.0000,0.0000,-0.0417,-0.0216,0.0417,0.0216,0.0470,0.0298,0.0226,0.0298,0.0226,0.9993,2.14,0
13.8366,0.0000,0.0000,-0.0433,-0.0226,0.0433,0.0226,0.0488,0.0321,0.0097,0.0321,0.0097,0.9994,1.92,0
13.8713,0.0000,0.0000,-0.0450,-0.0245,0.0450,0.0245,0.0512,0.0313,0.0207,0.0313,0.0207,0.9993,2.15,0
13.9013,0.0000,0.0000,-0.0462,-0.0248,0.0462,0.0248,0.0524,0.0287,0.0024,0.0287,0.0024,0.9996,1.65,0
13.9656,0.0000,0.0000,-0.0488,-0.0266,0.0488,0.0266,0.0556,0.0308,0.0106,0.0308,0.0106,0.9995,1.87,0
13.9964,0.0000,0.0000,-0.0496,-0.0270,0.0496,0.0270,0.0565,0.0258,0.0058,0.0258,0.0058,0.9996,1.52,0
14.0336,0.0000,0.0000,-0.0496,-0.0277,0.0496,0.0277,0.0568,0.0144,0.0073,0.0144,0.0073,0.9999,0.92,0
14.0651,0.0000,0.0000,-0.0493,-0.0295,0.0493,0.0295,0.0575,0.0115,0.0237,0.0115,0.0237,0.9997,1.51,0
14.1119,0.0000,0.0000,-0.0500,-0.0292,0.0500,0.0292,0.0580,0.0217,-0.0008,0.0217,-0.0008,0.9998,1.25,0
14.1244,0.0000,0.0000,-0.0500,-0.0292,0.0500,0.0292,0.0580,0.0156,0.0012,0.0156,0.0012,0.9999,0.90,0
14.1395,0.0000,0.0000,-0.0499,-0.0296,0.0499,0.0296,0.0581,0.0126,0.0120,0.0126,0.0120,0.9998,1.00,0
14.1745,0.0000,0.0000,-0.0496,-0.0298,0.0496,0.0298,0.0578,0.0115,0.0035,0.0115,0.0035,0.9999,0.69,0
14.2034,0.0000,0.0000,-0.0491,-0.0304,0.0491,0.0304,0.0577,0.0084,0.0103,0.0084,0.0103,0.9999,0.76,0
14.2384,0.0000,0.0000,-0.0485,-0.0308,0.0485,0.0308,0.0574,0.0082,0.0068,0.0082,0.0068,0.9999,0.61,0
14.2712,0.0000,0.0000,-0.0471,-0.0307,0.0471,0.0307,0.0563,-0.0016,0.0013,-0.0016,0.0013,1.0000,0.12,0
14.3394,0.0000,0.0000,-0.0459,-0.0319,0.0459,0.0319,0.0558,0.0068,0.0097,0.0068,0.0097,0.9999,0.68,0
14.3682,0.0000,0.0000,-0.0440,-0.0312,0.0440,0.0312,0.0540,-0.0117,-0.0073,-0.0117,-0.0073,0.9999,0.79,0
14.4010,0.0000,0.0000,-0.0431,-0.0306,0.0431,0.0306,0.0528,0.0014,-0.0046,0.0014,-0.0046,1.0000,0.27,0
14.4480,0.0000,0.0000,-0.0426,-0.0303,0.0426,0.0303,0.0523,0.0086,0.0003,0.0086,0.0003,1.0000,0.49,0
14.4807,0.0000,0.0000,-0.0409,-0.0301,0.0409,0.0301,0.0508,-0.0086,0.0001,-0.0086,0.0001,1.0000,0.49,0
14.4944,0.0000,0.0000,-0.0409,-0.0301,0.0409,0.0301,0.0508,0.0123,0.0025,0.0123,0.0025,0.9999,0.72,0
14.5130,0.0000,0.0000,-0.0399,-0.0301,0.0399,0.0301,0.0500,-0.0085,0.0020,-0.0085,0.0020,1.0000,0.50,0
14.5457,0.0000,0.0000,-0.0391,-0.0288,0.0391,0.0288,0.0486,0.0020,-0.0144,0.0020,-0.0144,0.9999,0.83,0
14.5717,0.0000,0.0000,-0.0387,-0.0284,0.0387,0.0284,0.0480,0.0043,-0.0039,0.0043,-0.0039,1.0000,0.33,0
14.6033,0.0000,0.0000,-0.0378,-0.0272,0.0378,0.0272,0.0466,-0.0001,-0.0141,-0.0001,-0.0141,0.9999,0.81,0
14.6357,0.0000,0.0000,-0.0371,-0.0268,0.0371,0.0268,0.0458,0.0026,-0.0041,0.0026,-0.0041,1.0000,0.28,0
14.6666,0.0000,0.0000,-0.0366,-0.0258,0.0366,0.0258,0.0448,0.0038,-0.0118,0.0038,-0.0118,0.9999,0.71,0
14.7348,0.0000,0.0000,-0.0362,-0.0237,0.0362,0.0237,0.0433,0.0084,-0.0126,0.0084,-0.0126,0.9999,0.87,0
14.7847,0.0000,0.0000,-0.0355,-0.0225,0.0355,0.0225,0.0420,0.0046,-0.0107,0.0046,-0.0107,0.9999,0.66,0
14.8148,0.0000,0.0000,-0.0352,-0.0220,0.0352,0.0220,0.0415,0.0064,-0.0076,0.0064,-0.0076,1.0000,0.57,0
14.8342,0.0000,0.0000,-0.0352,-0.0220,0.0352,0.0220,0.0415,0.0104,-0.0009,0.0104,-0.0009,0.9999,0.60,0
14.8473,0.0000,0.0000,-0.0350,-0.0216,0.0350,0.0216,0.0411,0.0056,-0.0136,0.0056,-0.0136,0.9999,0.84,0
14.8814,0.0000,0.0000,-0.0354,-0.0203,0.0354,0.0203,0.0408,0.0145,-0.0171,0.0145,-0.0171,0.9997,1.28,0
14.9122,0.0000,0.0000,-0.0356,-0.0196,0.0356,0.0196,0.0406,0.0131,-0.0103,0.0131,-0.0103,0.9999,0.95,0
14.9441,0.0000,0.0000,-0.0351,-0.0193,0.0351,0.0193,0.0401,0.0049,-0.0059,0.0049,-0.0059,1.0000,0.44,0
14.9718,0.0000,0.0000,-0.0345,-0.0191,0.0345,0.0191,0.0394,0.0013,-0.0050,0.0013,-0.0050,1.0000,0.30,0
15.0044,0.0000,0.0000,-0.0348,-0.0186,0.0348,0.0186,0.0395,0.0149,-0.0088,0.0149,-0.0088,0.9998,0.99,0
15.0370,0.0000,0.0000,-0.0354,-0.0186,0.0354,0.0186,0.0400,0.0175,-0.0019,0.0175,-0.0019,0.9998,1.01,0
15.0737,0.0000,0.0000,-0.0364,-0.0184,0.0364,0.0184,0.0408,0.0231,-0.0052,0.0231,-0.0052,0.9997,1.35,0
15.1229,0.0000,0.0000,-0.0362,-0.0184,0.0362,0.0184,0.0406,0.0101,-0.0020,0.0101,-0.0020,0.9999,0.59,0
15.1543,0.0000,0.0000,-0.0355,-0.0190,0.0355,0.0190,0.0403,0.0027,0.0053,0.0027,0.0053,1.0000,0.34,0
15.1848,0.0000,0.0000,-0.0361,-0.0193,0.0361,0.0193,0.0409,0.0188,0.0028,0.0188,0.0028,0.9998,1.09,0
15.2165,0.0000,0.0000,-0.0363,-0.0209,0.0363,0.0209,0.0419,0.0147,0.0187,0.0147,0.0187,0.9997,1.37,0
15.2508,0.0000,0.0000,-0.0359,-0.0208,0.0359,0.0208,0.0415,0.0073,-0.0018,0.0073,-0.0018,1.0000,0.43,0
15.2823,0.0000,0.0000,-0.0347,-0.0237,0.0347,0.0237,0.0420,-0.0035,0.0364,-0.0035,0.0364,0.9993,2.09,0
15.3151,0.0000,0.0000,-0.0331,-0.0269,0.0331,0.0269,0.0427,-0.0087,0.0412,-0.0087,0.0412,0.9991,2.41,0
15.3431,0.0000,0.0000,-0.0330,-0.0274,0.0330,0.0274,0.0429,0.0082,0.0106,0.0082,0.0106,0.9999,0.76,0
15.3744,0.0000,0.0000,-0.0272,-0.0281,0.0272,0.0281,0.0392,-0.0653,0.0120,-0.0653,0.0120,0.9978,3.81,0
15.4069,0.0000,0.0000,-0.0209,-0.0250,0.0209,0.0250,0.0325,-0.0739,-0.0376,-0.0739,-0.0375,0.9966,4.75,0
15.4369,0.0000,0.0000,-0.0158,-0.0234,0.0158,0.0234,0.0283,-0.0651,-0.0197,-0.0650,-0.0197,0.9977,3.90,0
15.4833,0.0000,0.0000,-0.0108,-0.0237,0.0108,0.0237,0.0261,-0.0434,0.0037,-0.0434,0.0037,0.9991,2.49,0
15.5145,0.0000,0.0000,-0.0093,-0.0222,0.0093,0.0222,0.0241,-0.0199,-0.0188,-0.0199,-0.0188,0.9996,1.57,0
15.5481,0.0000,0.0000,-0.0058,-0.0222,0.0058,0.0222,0.0229,-0.0459,-0.0003,-0.0459,-0.0003,0.9989,2.63,0
15.5793,0.0000,0.0000,0.0007,-0.0283,-0.0007,0.0283,0.0283,-0.0879,0.0805,-0.0643,0.0589,0.9962,5.00,0
15.6149,0.0000,0.0000,0.0159,-0.0370,-0.0159,0.0370,0.0403,-0.1843,0.1060,-0.0756,0.0435,0.9962,5.00,0
15.6442,0.0000,0.0000,0.0031,-0.0072,-0.0031,0.0072,0.0079,0.0000,0.0000,0.0000,0.0000,1.0000,0.00,1
15.6770,0.0000,0.0000,0.0323,0.0078,-0.0323,-0.0078,0.0332,-0.2215,-0.5606,-0.0321,-0.0811,0.9962,5.00,0
15.7108,0.0000,0.0000,0.0721,0.0438,-0.0721,-0.0438,0.0844,-0.5139,-0.4590,-0.0650,-0.0581,0.9962,5.00,0
