Time_s,Target_X_m,Target_Y_m,Current_X_m,Current_Y_m,Error_X_m,Error_Y_m,Error_Dist_m,PID_Out_X,PID_Out_Y,Normal_X,Normal_Y,Normal_Z,Tilt_Angle_deg,Centered
40.8108,0.0000,0.0000,0.0786,-0.0181,-0.0786,0.0181,0.0806,-0.0072,0.0872,-0.0072,0.0869,0.9962,5.00,0
41.0117,0.0000,0.0000,0.0552,-0.0585,-0.0552,0.0585,0.0804,0.0461,0.0719,0.0460,0.0718,0.9964,4.90,0
41.2127,0.0000,0.0000,-0.0030,-0.0863,0.0030,0.0863,0.0864,0.1216,0.0501,0.0806,0.0333,0.9962,5.00,0
41.4146,0.0000,0.0000,-0.0915,-0.0724,0.0915,0.0724,0.1167,0.1915,-0.0343,0.0858,-0.0154,0.9962,5.00,0
41.6166,0.0000,0.0000,-0.1311,-0.0291,0.1311,0.0291,0.1343,0.0985,-0.0973,0.0620,-0.0613,0.9962,5.00,0
41.8230,0.0000,0.0000,-0.1249,0.0150,0.1249,-0.0150,0.1258,0.0071,-0.1035,0.0060,-0.0870,0.9962,5.00,0
42.0270,0.0000,0.0000,-0.1150,0.0450,0.1150,-0.0450,0.1235,-0.0006,-0.0784,-0.0006,-0.0783,0.9969,4.49,0
42.2275,0.0000,0.0000,-0.0633,0.0883,0.0633,-0.0883,0.1086,-0.0891,-0.1099,-0.0549,-0.0677,0.9962,5.00,0
42.4316,0.0000,0.0000,-0.0213,0.0650,0.0213,-0.0650,0.0684,-0.0738,0.0253,-0.0737,0.0253,0.9970,4.47,0
42.6433,0.0000,0.0000,0.0428,0.0326,-0.0428,-0.0326,0.0538,-0.1245,0.0463,-0.0817,0.0304,0.9962,5.00,0
42.8410,0.0000,0.0000,0.0784,-0.0534,-0.0784,0.0534,0.0949,-0.0717,0.1627,-0.0352,0.0798,0.9962,5.00,0
43.0395,0.0000,0.0000,0.0620,-0.1102,-0.0620,0.1102,0.1264,0.0337,0.1104,0.0255,0.0834,0.9962,5.00,0
43.2401,0.0000,0.0000,0.0317,-0.1356,-0.0317,0.1356,0.1392,0.0642,0.0511,0.0642,0.0511,0.9966,4.70,0
43.4412,0.0000,0.0000,-0.0391,-0.1500,0.0391,0.1500,0.1550,0.1527,0.0314,0.0854,0.0176,0.9962,5.00,0
43.6421,0.0000,0.0000,-0.0743,-0.1379,0.0743,0.1379,0.1566,0.0853,-0.0219,0.0844,-0.0217,0.9962,5.00,0
43.8449,0.0000,0.0000,-0.1079,-0.0881,0.1079,0.0881,0.1392,0.0860,-0.1019,0.0563,-0.0666,0.9962,5.00,0
44.0529,0.0000,0.0000,-0.0950,-0.0110,0.0950,0.0110,0.0956,-0.0075,-0.1640,-0.0040,-0.0871,0.9962,5.00,0
44.2527,0.0000,0.0000,-0.0580,0.0305,0.0580,-0.0305,0.0655,-0.0592,-0.0972,-0.0454,-0.0745,0.9962,5.00,0
44.4548,0.0000,0.0000,-0.0221,0.0414,0.0221,-0.0414,0.0470,-0.0603,-0.0374,-0.0603,-0.0374,0.9975,4.07,0
44.6653,0.0000,0.0000,0.0466,0.0330,-0.0466,-0.0330,0.0571,-0.1332,0.0021,-0.0871,0.0014,0.9962,5.00,0
44.8767,0.0000,0.0000,0.0942,-0.0173,-0.0942,0.0173,0.0958,-0.0961,0.0907,-0.0634,0.0599,0.9962,5.00,0
45.0782,0.0000,0.0000,0.1019,-0.0826,-0.1019,0.0826,0.1311,-0.0178,0.1279,-0.0120,0.0863,0.9962,5.00,0
45.2742,0.0000,0.0000,0.0837,-0.1209,-0.0837,0.1209,0.1470,0.0353,0.0785,0.0353,0.0785,0.9963,4.94,0
45.4782,0.0000,0.0000,0.0240,-0.1601,-0.0240,0.1601,0.1619,0.1241,0.0852,0.0719,0.0494,0.9962,5.00,0
45.6774,0.0000,0.0000,-0.0405,-0.1578,0.0405,0.1578,0.1629,0.1404,0.0027,0.0871,0.0017,0.9962,5.00,0
45.8782,0.0000,0.0000,-0.0669,-0.1365,0.0669,0.1365,0.1520,0.0672,-0.0364,0.0672,-0.0364,0.9971,4.38,0
46.0776,0.0000,0.0000,-0.0798,-0.0847,0.0798,0.0847,0.1164,0.0420,-0.1022,0.0332,-0.0806,0.9962,5.00,0
46.2854,0.0000,0.0000,-0.0463,-0.0198,0.0463,0.0198,0.0504,-0.0538,-0.1347,-0.0323,-0.0810,0.9962,5.00,0
46.4943,0.0000,0.0000,-0.0165,0.0009,0.0165,-0.0009,0.0165,-0.0494,-0.0484,-0.0494,-0.0484,0.9976,3.96,0
46.7005,0.0000,0.0000,0.0500,0.0094,-0.0500,-0.0094,0.0509,-0.1296,-0.0250,-0.0856,-0.0166,0.9962,5.00,0
46.9090,0.0000,0.0000,0.1040,-0.0264,-0.1040,0.0264,0.1073,-0.1108,0.0675,-0.0744,0.0454,0.9962,5.00,0
47.1093,0.0000,0.0000,0.1256,-0.0894,-0.1256,0.0894,0.1541,-0.0487,0.1286,-0.0309,0.0815,0.9962,5.00,0
47.3156,0.0000,0.0000,0.1161,-0.1247,-0.1161,0.1247,0.1704,0.0136,0.0776,0.0136,0.0775,0.9969,4.51,0
47.5189,0.0000,0.0000,0.0624,-0.1639,-0.0624,0.1639,0.1754,0.1070,0.0902,0.0667,0.0562,0.9962,5.00,0
47.7226,0.0000,0.0000,-0.0152,-0.1627,0.0152,0.1627,0.1634,0.1626,0.0102,0.0870,0.0055,0.9962,5.00,0
47.9293,0.0000,0.0000,-0.0538,-0.1440,0.0538,0.1440,0.1537,0.0889,-0.0257,0.0837,-0.0242,0.9962,5.00,0
48.1316,0.0000,0.0000,-0.0872,-0.0911,0.0872,0.0911,0.1261,0.0824,-0.0989,0.0558,-0.0670,0.9962,5.00,0
48.3325,0.0000,0.0000,-0.0697,-0.0233,0.0697,0.0233,0.0735,-0.0207,-0.1352,-0.0132,-0.0861,0.9962,5.00,0
48.5361,0.0000,0.0000,-0.0400,0.0043,0.0400,-0.0043,0.0402,-0.0481,-0.0577,-0.0481,-0.0576,0.9972,4.30,0
48.7386,0.0000,0.0000,0.0297,0.0365,-0.0297,-0.0365,0.0470,-0.1349,-0.0702,-0.0773,-0.0403,0.9962,5.00,0
48.9435,0.0000,0.0000,0.0895,0.0148,-0.0895,-0.0148,0.0908,-0.1220,0.0395,-0.0829,0.0269,0.9962,5.00,0
49.1452,0.0000,0.0000,0.1219,-0.0231,-0.1219,0.0231,0.1241,-0.0709,0.0759,-0.0595,0.0637,0.9962,5.00,0
49.3492,0.0000,0.0000,0.1269,-0.0596,-0.1269,0.0596,0.1402,-0.3941,0.1851,-0.0789,0.0371,0.9962,5.00,0
49.5516,0.0000,0.0000,0.0990,-0.0925,-0.0990,0.0925,0.1355,0.0725,0.1089,0.0483,0.0726,0.9962,5.00,0
49.7504,0.0000,0.0000,0.0050,-0.1066,-0.0050,0.1066,0.1068,0.2799,0.0546,0.0855,0.0167,0.9962,5.00,0
49.9540,0.0000,0.0000,-0.0761,-0.0851,0.0761,0.0851,0.1142,0.2502,-0.0540,0.0852,-0.0184,0.9962,5.00,0
50.1581,0.0000,0.0000,-0.1218,-0.0516,0.1218,0.0516,0.1322,0.1489,-0.0930,0.0740,-0.0462,0.9962,5.00,0
50.3614,0.0000,0.0000,-0.1258,-0.0343,0.1258,0.0343,0.1304,0.0253,-0.0460,0.0253,-0.0460,0.9986,3.01,0
50.5670,0.0000,0.0000,-0.1149,0.0205,0.1149,-0.0205,0.1168,-0.0199,-0.1639,-0.0105,-0.0865,0.9962,5.00,0
50.7670,0.0000,0.0000,-0.0918,0.0533,0.0918,-0.0533,0.1062,-0.0583,-0.1015,-0.0435,-0.0756,0.9962,5.00,0
50.9709,0.0000,0.0000,-0.0398,0.0716,0.0398,-0.0716,0.0819,-0.1500,-0.0603,-0.0809,-0.0325,0.9962,5.00,0
51.1740,0.0000,0.0000,0.0025,0.0373,-0.0025,-0.0373,0.0373,-0.1251,0.1006,-0.0680,0.0547,0.9962,5.00,0
51.3763,0.0000,0.0000,0.0236,0.0079,-0.0236,-0.0079,0.0249,-0.0639,0.0887,-0.0510,0.0708,0.9962,5.00,0
51.5819,0.0000,0.0000,0.0207,-0.0588,-0.0207,0.0588,0.0624,0.0084,0.2079,0.0035,0.0871,0.9962,5.00,0
51.7826,0.0000,0.0000,-0.0311,-0.0967,0.0311,0.0967,0.1016,0.1604,0.1256,0.0687,0.0538,0.9962,5.00,0
51.9803,0.0000,0.0000,-0.0782,-0.0973,0.0782,0.0973,0.1248,0.1516,0.0145,0.0868,0.0083,0.9962,5.00,0
52.1840,0.0000,0.0000,-0.1549,-0.0672,0.1549,0.0672,0.1688,0.2489,-0.0801,0.0830,-0.0267,0.9962,5.00,0
52.7870,0.0000,0.0000,-0.1730,0.0904,0.1730,-0.0904,0.1952,0.0760,-0.4792,0.0137,-0.0861,0.9962,5.00,0
52.9899,0.0000,0.0000,-0.0626,0.1363,0.0626,-0.1363,0.1500,-0.3201,-0.1492,-0.0790,-0.0369,0.9962,5.00,0
53.1898,0.0000,0.0000,0.0163,0.1689,-0.0163,-0.1689,0.1697,-0.2336,-0.1137,-0.0784,-0.0382,0.9962,5.00,0
53.3930,0.0000,0.0000,0.1317,0.1801,-0.1317,-0.1801,0.2231,-0.3555,-0.0519,-0.0862,-0.0126,0.9962,5.00,0
53.5963,0.0000,0.0000,0.2113,0.1903,-0.2113,-0.1903,0.2843,-0.2573,-0.0507,-0.0855,-0.0169,0.9962,5.00,0
53.8037,0.0000,0.0000,0.2014,0.1875,-0.2014,-0.1875,0.2752,0.0108,-0.0127,0.0108,-0.0127,0.9999,0.95,0
54.0046,0.0000,0.0000,0.2734,0.1774,-0.2734,-0.1774,0.3259,-0.2436,0.0092,-0.0871,0.0033,0.9962,5.00,0
54.2119,0.0000,0.0000,0.2518,0.2522,-0.2518,-0.2522,0.3564,0.0378,-0.2548,0.0128,-0.0862,0.9962,5.00,0
54.4141,0.0000,0.0000,0.2413,0.2888,-0.2413,-0.2888,0.3764,0.0043,-0.1454,0.0026,-0.0871,0.9962,5.00,0
61.8841,0.0000,0.0000,0.0037,0.1638,-0.0037,-0.1638,0.1639,-0.0114,-0.5007,-0.0020,-0.0871,0.9962,5.00,0
62.0878,0.0000,0.0000,0.0027,0.1442,-0.0027,-0.1442,0.1442,0.0028,0.0499,0.0028,0.0499,0.9987,2.87,0
62.6889,0.0000,0.0000,-0.0211,0.2353,0.0211,-0.2353,0.2362,0.0727,-0.2884,0.0213,-0.0845,0.9962,5.00,0
62.8905,0.0000,0.0000,-0.0156,0.2676,0.0156,-0.2676,0.2680,-0.0155,-0.1151,-0.0116,-0.0864,0.9962,5.00,0
64.4988,0.0000,0.0000,-0.0210,0.1404,0.0210,-0.1404,0.1419,0.0175,0.3689,0.0041,0.0871,0.9962,5.00,0
64.6968,0.0000,0.0000,-0.0190,0.1238,0.0190,-0.1238,0.1253,-0.0046,0.0370,-0.0046,0.0370,0.9993,2.14,0
64.9015,0.0000,0.0000,-0.0352,0.1128,0.0352,-0.1128,0.1182,0.0509,0.0202,0.0509,0.0202,0.9985,3.14,0
65.0971,0.0000,0.0000,-0.0577,0.1272,0.0577,-0.1272,0.1397,0.0714,-0.0574,0.0680,-0.0546,0.9962,5.00,0
65.2997,0.0000,0.0000,-0.0705,0.1443,0.0705,-0.1443,0.1606,0.0433,-0.0672,0.0432,-0.0672,0.9968,4.58,0
65.4983,0.0000,0.0000,-0.0621,0.1689,0.0621,-0.1689,0.1800,-0.0201,-0.0920,-0.0186,-0.0851,0.9962,5.00,0
65.6993,0.0000,0.0000,-0.0146,0.1717,0.0146,-0.1717,0.1724,-0.1400,-0.0279,-0.0855,-0.0171,0.9962,5.00,0
65.9010,0.0000,0.0000,0.0218,0.1547,-0.0218,-0.1547,0.1562,-0.1087,0.0318,-0.0837,0.0245,0.9962,5.00,0
66.1009,0.0000,0.0000,0.0602,0.0910,-0.0602,-0.0910,0.1091,-0.1168,0.1741,-0.0486,0.0724,0.9962,5.00,0
66.3025,0.0000,0.0000,0.0540,0.0524,-0.0540,-0.0524,0.0752,0.0170,0.1007,0.0145,0.0859,0.9962,5.00,0
66.5061,0.0000,0.0000,0.0126,0.0204,-0.0126,-0.0204,0.0239,0.1245,0.0823,0.0727,0.0481,0.9962,5.00,0
66.7073,0.0000,0.0000,-0.0744,0.0203,0.0744,-0.0203,0.0771,0.2662,-0.0138,0.0870,-0.0045,0.9962,5.00,0
66.9067,0.0000,0.0000,-0.1459,0.0775,0.1459,-0.0775,0.1652,0.2242,-0.1887,0.0667,-0.0562,0.9962,5.00,0
67.1085,0.0000,0.0000,-0.1608,0.1248,0.1608,-0.1248,0.2035,0.0558,-0.1620,0.0284,-0.0824,0.9962,5.00,0
67.3099,0.0000,0.0000,-0.1602,0.1752,0.1602,-0.1752,0.2374,0.0105,-0.1751,0.0052,-0.0870,0.9962,5.00,0
67.5115,0.0000,0.0000,-0.1450,0.2257,0.1450,-0.2257,0.2683,-0.0333,-0.1795,-0.0159,-0.0857,0.9962,5.00,0
69.7236,0.0000,0.0000,-0.0054,0.1723,0.0054,-0.1723,0.1724,-0.4135,0.1341,-0.0829,0.0269,0.9962,5.00,0
69.9248,0.0000,0.0000,-0.0864,0.1047,0.0864,-0.1047,0.1357,0.2530,0.1795,0.0711,0.0505,0.9962,5.00,0
70.1255,0.0000,0.0000,-0.0975,0.0901,0.0975,-0.0901,0.1328,0.0446,0.0206,0.0446,0.0206,0.9988,2.82,0
70.3275,0.0000,0.0000,-0.0411,0.1000,0.0411,-0.1000,0.1081,-0.1607,-0.0537,-0.0827,-0.0277,0.9962,5.00,0
70.5315,0.0000,0.0000,-0.0096,0.1313,0.0096,-0.1313,0.1317,-0.0875,-0.1207,-0.0512,-0.0706,0.9962,5.00,0
70.7327,0.0000,0.0000,0.0497,0.1733,-0.0497,-0.1733,0.1803,-0.1743,-0.1557,-0.0650,-0.0581,0.9962,5.00,0
70.9328,0.0000,0.0000,0.0689,0.1831,-0.0689,-0.1831,0.1956,-0.0552,-0.0606,-0.0552,-0.0606,0.9966,4.70,0
71.1338,0.0000,0.0000,0.0732,0.1568,-0.0732,-0.1568,0.1731,-0.0112,0.0478,-0.0112,0.0478,0.9988,2.81,0
71.3360,0.0000,0.0000,0.0414,0.0963,-0.0414,-0.0963,0.1048,0.0984,0.1530,0.0472,0.0733,0.9962,5.00,0
71.5376,0.0000,0.0000,0.0168,0.0747,-0.0168,-0.0747,0.0766,0.0782,0.0369,0.0781,0.0369,0.9963,4.95,0
71.7399,0.0000,0.0000,-0.0299,0.0604,0.0299,-0.0604,0.0674,0.1467,0.0154,0.0867,0.0091,0.9962,5.00,0
71.9414,0.0000,0.0000,-0.0640,0.0834,0.0640,-0.0834,0.1051,0.1110,-0.0983,0.0653,-0.0578,0.9962,5.00,0
72.1390,0.0000,0.0000,-0.0664,0.0984,0.0664,-0.0984,0.1187,0.0166,-0.0754,0.0166,-0.0753,0.9970,4.42,0
72.3401,0.0000,0.0000,-0.0388,0.1264,0.0388,-0.1264,0.1322,-0.0747,-0.1167,-0.0470,-0.0734,0.9962,5.00,0
72.5426,0.0000,0.0000,0.0309,0.1390,-0.0309,-0.1390,0.1424,-0.2045,-0.0720,-0.0822,-0.0290,0.9962,5.00,0
72.7438,0.0000,0.0000,0.0861,0.1026,-0.0861,-0.1026,0.1339,-0.1644,0.0765,-0.0790,0.0368,0.9962,5.00,0
72.9438,0.0000,0.0000,0.1165,0.0591,-0.1165,-0.0591,0.1306,-0.0921,0.0992,-0.0594,0.0639,0.9962,5.00,0
73.1462,0.0000,0.0000,0.1111,0.0040,-0.1111,-0.0040,0.1112,0.0146,0.1369,0.0092,0.0867,0.9962,5.00,0
73.3472,0.0000,0.0000,0.0729,-0.0364,-0.0729,0.0364,0.0815,0.1148,0.0952,0.0671,0.0557,0.9962,5.00,0
73.5467,0.0000,0.0000,0.0008,-0.0581,-0.0008,0.0581,0.0581,0.2200,0.0402,0.0857,0.0157,0.9962,5.00,0
73.7456,0.0000,0.0000,-0.0808,-0.0298,0.0808,0.0298,0.0862,0.2531,-0.1106,0.0799,-0.0349,0.9962,5.00,0
73.9462,0.0000,0.0000,-0.1104,0.0196,0.1104,-0.0196,0.1121,0.0991,-0.1769,0.0426,-0.0761,0.9962,5.00,0
74.1464,0.0000,0.0000,-0.1089,0.0671,0.1089,-0.0671,0.1279,0.0064,-0.1736,0.0032,-0.0871,0.9962,5.00,0
74.3469,0.0000,0.0000,-0.0828,0.0940,0.0828,-0.0940,0.1253,-0.0681,-0.1140,-0.0448,-0.0748,0.9962,5.00,0
74.5498,0.0000,0.0000,0.0028,0.1064,-0.0028,-0.1064,0.1065,-0.2508,-0.0718,-0.0838,-0.0240,0.9962,5.00,0
74.7470,0.0000,0.0000,0.0417,0.0835,-0.0417,-0.0835,0.0933,-0.1131,0.0349,-0.0833,0.0258,0.9962,5.00,0
74.9501,0.0000,0.0000,0.0895,0.0199,-0.0895,-0.0199,0.0917,-0.1428,0.1601,-0.0580,0.0651,0.9962,5.00,0
75.1476,0.0000,0.0000,0.0826,-0.0548,-0.0826,0.0548,0.0991,0.0212,0.1972,0.0093,0.0867,0.9962,5.00,0
75.3513,0.0000,0.0000,0.0513,-0.0959,-0.0513,0.0959,0.1087,0.0957,0.0992,0.0606,0.0628,0.9962,5.00,0
75.5516,0.0000,0.0000,-0.0299,-0.1303,0.0299,0.1303,0.1337,0.2499,0.0817,0.0829,0.0271,0.9962,5.00,0
75.7499,0.0000,0.0000,-0.1054,-0.1127,0.1054,0.1127,0.1543,0.2369,-0.0745,0.0832,-0.0262,0.9962,5.00,0
75.9519,0.0000,0.0000,-0.1266,-0.0921,0.1266,0.0921,0.1565,0.0759,-0.0842,0.0584,-0.0648,0.9962,5.00,0
76.1514,0.0000,0.0000,-0.1556,-0.0109,0.1556,0.0109,0.1560,0.1017,-0.2699,0.0308,-0.0816,0.9962,5.00,0
76.3542,0.0000,0.0000,-0.0952,-0.0060,0.0952,0.0060,0.0954,-0.1689,-0.0412,-0.0847,-0.0207,0.9962,5.00,0
76.5545,0.0000,0.0000,-0.0597,0.0282,0.0597,-0.0282,0.0660,-0.0958,-0.1307,-0.0516,-0.0703,0.9962,5.00,0
76.7556,0.0000,0.0000,0.0095,0.0223,-0.0095,-0.0223,0.0242,-0.2002,-0.0105,-0.0870,-0.0046,0.9962,5.00,0
76.9542,0.0000,0.0000,0.0443,-0.0149,-0.0443,0.0149,0.0467,-0.0991,0.0852,-0.0661,0.0569,0.9962,5.00,0
77.1546,0.0000,0.0000,0.0459,-0.0555,-0.0459,0.0555,0.0720,0.0001,0.0979,0.0001,0.0872,0.9962,5.00,0
77.3563,0.0000,0.0000,0.0121,-0.1289,-0.0121,0.1289,0.1295,0.1079,0.2010,0.0413,0.0768,0.9962,5.00,0
77.5585,0.0000,0.0000,-0.0549,-0.1645,0.0549,0.1645,0.1734,0.2112,0.0899,0.0802,0.0342,0.9962,5.00,0
77.7590,0.0000,0.0000,-0.0967,-0.1595,0.0967,0.1595,0.1865,0.1384,-0.0310,0.0851,-0.0191,0.9962,5.00,0
77.9639,0.0000,0.0000,-0.1247,-0.1203,0.1247,0.1203,0.1733,0.0991,-0.1348,0.0517,-0.0702,0.9962,5.00,0
78.1588,0.0000,0.0000,-0.1887,-0.0852,0.1887,0.0852,0.2071,0.2113,-0.1236,0.0753,-0.0440,0.9962,5.00,0
78.3616,0.0000,0.0000,-0.1653,-0.0254,0.1653,0.0254,0.1672,-0.0511,-0.2007,-0.0215,-0.0845,0.9962,5.00,0
78.5611,0.0000,0.0000,-0.0821,-0.0289,0.0821,0.0289,0.0871,-0.2339,-0.0105,-0.0871,-0.0039,0.9962,5.00,0
78.7585,0.0000,0.0000,-0.0177,-0.0256,0.0177,0.0256,0.0311,-0.1810,-0.0309,-0.0859,-0.0147,0.9962,5.00,0
78.9605,0.0000,0.0000,0.0170,-0.0467,-0.0170,0.0467,0.0497,-0.0934,0.0438,-0.0789,0.0370,0.9962,5.00,0
79.1601,0.0000,0.0000,0.0341,-0.1053,-0.0341,0.1053,0.1107,-0.0418,0.1597,-0.0221,0.0843,0.9962,5.00,0
79.3602,0.0000,0.0000,0.0017,-0.1702,-0.0017,0.1702,0.1702,0.1084,0.1829,0.0445,0.0750,0.9962,5.00,0
79.5603,0.0000,0.0000,-0.0522,-0.2021,0.0522,0.2021,0.2087,0.1758,0.0868,0.0782,0.0386,0.9962,5.00,0
79.7609,0.0000,0.0000,-0.1027,-0.2006,0.1027,0.2006,0.2253,0.1690,-0.0125,0.0869,-0.0065,0.9962,5.00,0
79.9640,0.0000,0.0000,-0.1200,-0.1599,0.1200,0.1599,0.1999,0.0707,-0.1309,0.0415,-0.0767,0.9962,5.00,0
80.5666,0.0000,0.0000,-0.0785,-0.1093,0.0785,0.1093,0.1345,-0.1074,-0.1627,-0.0481,-0.0728,0.9962,5.00,0
80.7658,0.0000,0.0000,-0.0264,-0.1141,0.0264,0.1141,0.1171,-0.1414,0.0047,-0.0871,0.0029,0.9962,5.00,0
80.9680,0.0000,0.0000,0.0313,-0.1550,-0.0313,0.1550,0.1582,-0.1615,0.1159,-0.0708,0.0509,0.9962,5.00,0
81.1665,0.0000,0.0000,0.0784,-0.2342,-0.0784,0.2342,0.2469,-0.1322,0.2359,-0.0426,0.0761,0.9962,5.00,0
94.0223,0.0000,0.0000,0.0804,0.3084,-0.0804,-0.3084,0.3187,-0.2432,-0.9331,-0.0220,-0.0843,0.9962,5.00,0
94.2226,0.0000,0.0000,0.0753,0.2487,-0.0753,-0.2487,0.2599,0.0129,0.1707,0.0066,0.0869,0.9962,5.00,0
94.4260,0.0000,0.0000,0.0414,0.2311,-0.0414,-0.2311,0.2347,0.0995,0.0436,0.0798,0.0350,0.9962,5.00,0
